source,incident_id,incident_date,formated_date,county,range,contained,company,incident_type,total_gallons,chem_gallons,water_gallons,oil,brine,other,water,note
o,2.01108E+13,8/30/2011,2011-08,MOUNTRAIL,15109123,Yes,EOG Resources,Valve,336,336,0,0,336,0,0,
o,CWV00000193,8/25/2011,2011-08,MCKENZIE,15009417,No,EOG Resources,Other,336,336,0,0,336,0,0,
o,2.01108E+13,7/20/2011,2011-07,DUNN,14609702,No,Continental Resources,Tank Leak,336,336,0,0,0,336,0,
o,2.01107E+13,7/5/2011,2011-07,MCKENZIE,15409505,Yes,Petro-Hunt,Pipeline,336,336,0,126,210,0,0,
o,RWH00000292,6/2/2011,2011-06,DUNN,14809413,No,Enerplus Resources,Treater,336,336,0,336,0,0,0,
o,2.01105E+13,5/5/2011,2011-05,MCKENZIE,15210226,No,Encore Energy,Overflow,336,336,0,336,0,0,0,
o,2.01103E+13,3/9/2011,2011-03,MCKENZIE,15109731,Yes,ConocoPhillips/Burlington Resources,Tank Leak,336,336,0,0,336,0,0,
o,2.01103E+13,3/9/2011,2011-03,MCKENZIE,14910429,Yes,ExxonMobil/XTO,Truck/Rail,336,336,0,0,336,0,0,
o,2.01103E+13,3/7/2011,2011-03,DIVIDE,16209918,Yes,Baytex,Tank Leak,336,336,0,0,336,0,0,
o,2.01102E+13,2/1/2011,2011-02,DUNN,14809334,Yes,Kodiak Oil & Gas,Truck/Rail,336,336,0,336,0,0,0,
o,2.01101E+13,1/29/2011,2011-01,STARK,13909910,Yes,MBI,Overflow,336,336,0,0,336,0,0,
o,NAA00000023,12/27/2010,2010-12,BOWMAN,13010417,Yes,Continental Resources,Valve,336,336,0,0,0,336,0,
o,2.01009E+13,9/21/2010,2010-09,MOUNTRAIL,15509132,Yes,Fidelity Exploration & Production,Stuffing Box,336,336,0,294,42,0,0,
o,2.01009E+13,9/18/2010,2010-09,DIVIDE,16109515,Yes,Continental Resources,Truck/Rail,336,336,0,336,0,0,0,
o,2.01009E+13,9/18/2010,2010-09,MCKENZIE,15109615,Yes,Continental Resources,Overflow,336,336,0,336,0,0,0,
o,RND00000036,8/23/2010,2010-08,GOLDEN VALLEY,14010313,No,Summit,Treater,336,336,0,42,294,0,0,
o,MFB00000342,8/12/2010,2010-08,BURKE,16309419,Yes,Hess Corporation,Tank Leak,336,336,0,336,0,0,0,
o,2.01006E+13,6/22/2010,2010-06,BURKE,16309117,No,Ward Williston,Overflow,336,336,0,126,210,0,0,
o,RWH00000241,6/7/2010,2010-06,STARK,14009736,No,ConocoPhillips/Burlington Resources,Pipeline,336,336,0,0,336,0,0,
o,2.01004E+13,4/27/2010,2010-04,MCKENZIE,15310102,Yes,SM Energy,Pipeline,336,336,0,0,336,0,0,
o,2.01003E+13,3/27/2010,2010-03,Williams,15609531,Yes,Hess Corporation,Overflow,336,336,0,336,0,0,0,
o,2.01002E+13,2/22/2010,2010-02,MCKENZIE,15309436,Yes,Continental Resources,Treater,336,336,0,336,0,0,0,
o,NAN00000008,1/18/2010,2010-01,BOWMAN,13010636,Yes,Continental Resources,Valve,336,336,0,126,210,0,0,
o,2.01001E+13,1/12/2010,2010-01,MCKENZIE,15209627,Yes,Petro-Hunt,Treater,336,336,0,336,0,0,0,
o,RND00000018,12/21/2009,2009-12,BILLINGS,14410128,Yes,Whiting Oil & Gas,Pipeline,336,336,0,0,336,0,0,
o,2.00908E+13,8/11/2009,2009-08,MCKENZIE,15310110,Yes,SM Energy,Valve,336,336,0,336,0,0,0,
o,2.00908E+13,8/10/2009,2009-08,BOWMAN,13010415,No,Continental Resources,Valve,336,336,0,294,42,0,0,
o,CWV00000168,8/10/2009,2009-08,BOWMAN,13010415,Yes,Continental Resources,Valve,336,336,0,294,42,0,0,
o,2.00907E+13,7/21/2009,2009-07,MOUNTRAIL,15409014,Yes,EOG Resources,Valve,336,336,0,336,0,0,0,
o,2.00906E+13,6/18/2009,2009-06,MCKENZIE,15309505,No,Petro-Hunt,Pipeline,336,336,0,0,336,0,0,
o,CWV00000145,4/13/2009,2009-04,BOWMAN,13010603,No,Continental Resources,Valve,336,336,0,336,0,0,0,
o,2.00901E+13,1/24/2009,2009-01,WILLIAMS,15710001,Yes,SM Energy,Treater,336,336,0,336,0,0,0,
o,2.00811E+13,11/20/2008,2008-11,McKenzie,14710231,Yes,SM Energy,Other,336,336,0,0,336,0,0,
o,2.00808E+13,8/25/2008,2008-08,MCKENZIE,15010420,Yes,Abraxas Petroleum Corp.,Truck/Rail,336,336,0,336,0,0,0,
o,CWV00000084,8/14/2008,2008-08,BOWMAN,13110615,Yes,ConocoPhillips/Burlington Resources,Overflow,336,336,0,336,0,0,0,
o,2.00807E+13,7/1/2008,2008-07,BURKE,16009410,Yes,Murex,Tank Leak,336,336,0,336,0,0,0,
o,2.00806E+13,6/2/2008,2008-06,Billings,14210022,No,Petro-Hunt,Pipeline,336,336,0,0,336,0,0,
o,2.00804E+13,4/1/2008,2008-04,MCKENZIE,14610028,No,Whiting Oil & Gas,Pipeline,336,336,0,336,0,0,0,
o,2.00802E+13,2/6/2008,2008-02,MCKENZIE,14810511,Yes,Black Hawk,Overflow,336,336,0,0,336,0,0,
o,2.00801E+13,1/8/2007,2007-01,Mountrail,15209015,No,EOG Resources,Other,336,336,0,0,336,0,0,
o,NHE00000014,1/9/2008,2008-01,MOUNTRAIL,15209015,No,EOG Resources,Other,336,336,0,0,336,0,0,
o,2.0071E+13,9/28/2007,2007-09,McKenzie,14510127,Yes,SM Energy,Overflow,336,336,0,336,0,0,0,
o,2.00707E+13,7/2/2007,2007-07,McKenzie,15010202,Yes,SM Energy,Overflow,336,336,0,0,336,0,0,
o,NHE00000005,3/30/2007,2007-03,WILLIAMS,15509520,No,Hess Corporation,Other,336,336,0,84,252,0,0,
o,2.00703E+13,3/13/2007,2007-03,McKenzie,15310120,Yes,Hunt Oil,Pipeline,336,336,0,168,168,0,0,
o,2.00701E+13,1/15/2007,2007-01,McLean,14908935,Yes,Bill Barrett Corporation,Overflow,336,336,0,336,0,0,0,
o,MFB00000114,10/13/2006,2006-10,WILLIAMS,15509603,No,Hess Corporation,Pipeline,336,0,336,0,0,0,336,
o,MFB00000115,9/13/2006,2006-09,GOLDEN VALLEY,14310325,Yes,BTA Oil,Overflow,336,336,0,0,336,0,0,
o,KWJ00000054,8/8/2006,2006-08,BILLINGS,14110033,Yes,Whiting Oil & Gas,Tank Leak,336,336,0,336,0,0,0,
o,DWN00000113,7/30/2006,2006-07,BILLINGS,14210022,Yes,Petro-Hunt,Pipeline,336,336,0,210,126,0,0,
o,DWN00000035,3/31/2006,2006-03,BILLINGS,14110030,Yes,Continental Resources,Valve,336,336,0,0,336,0,0,
o,MFB00000268,9/17/2007,2007-09,BILLINGS,14310231,No,BTA Oil,Pipeline,336,336,0,0,336,0,0,
o,2.01405E+13,5/6/2014,2014-05,RENVILLE,15808521,Yes,Zargon Oil,Treater,336,336,0,0,336,0,0,
o,2.01404E+13,4/22/2014,2014-04,BOWMAN,13010601,Yes,Continental Resources,Other,336,336,0,168,168,0,0,
o,2.01404E+13,4/20/2014,2014-04,DUNN,14809423,Yes,Enerplus Resources,Other,336,336,0,336,0,0,0,
o,2.01404E+13,4/10/2014,2014-04,BURKE,16309323,Yes,Petro Harvester,Tank Leak,336,336,0,336,0,0,0,
o,2.01404E+13,4/6/2014,2014-04,MCKENZIE,15210029,Yes,Oasis Petroleum,Truck/Rail,336,336,0,336,0,0,0,
o,2.01404E+13,3/28/2014,2014-03,BILLINGS,14309916,Yes,Thunderbird Resources Lp,Valve,336,336,0,0,336,0,0,
o,2.01403E+13,3/24/2014,2014-03,MCKENZIE,15109531,No,Hess Corporation,Overflow,336,336,0,336,0,0,0,
o,2.01407E+13,7/10/2014,2014-07,DUNN,14509515,Yes,Continental Resources,Other,336,336,0,0,336,0,0,
o,2.01407E+13,7/1/2014,2014-07,BILLINGS,14010011,Yes,Whiting Oil & Gas,Other,336,336,0,0,0,336,0,
o,2.01406E+13,6/10/2014,2014-06,WILLIAMS,15310010,Yes,Continental Resources,Overflow,336,336,0,336,0,0,0,
o,2.01407E+13,7/17/2014,2014-07,MCKENZIE,15209922,No,Hiland Partners,Pipeline,336,336,0,336,0,0,0,
o,2.01407E+13,7/23/2014,2014-07,BILLINGS,13710022,Yes,Omimex,Treater,336,336,0,168,168,0,0,
o,2.01408E+13,8/9/2014,2014-08,MCKENZIE,15110110,Yes,Denbury Onshore,Treater,336,336,0,336,0,0,0,
o,2.01409E+13,8/30/2014,2014-08,BILLINGS,14210032,Yes,Whiting Oil & Gas,Valve,336,336,0,0,336,0,0,
o,2.01409E+13,8/30/2014,2014-08,STARK,14009631,Yes,ConocoPhillips/Burlington Resources,Pipeline,336,336,0,0,336,0,0,
o,2.01409E+13,9/8/2014,2014-09,WILLIAMS,15409907,No,Oneok,Pipeline,336,336,0,0,0,336,0,
o,2.01409E+13,9/15/2014,2014-09,WILLIAMS,15809909,Yes,Continental Resources,Valve,336,336,0,210,126,0,0,
o,2.01409E+13,9/24/2014,2014-09,BURKE,16209033,No,Enduro Operating,Treater,336,336,0,336,0,0,0,
o,2.01409E+13,9/27/2014,2014-09,MCKENZIE,15110204,Yes,Triangle Usa Petroleum Corporation,Valve,336,336,0,0,336,0,0,
o,2.0141E+13,9/30/2014,2014-09,MCKENZIE,15209513,Yes,"Rc Disposal, Llc",Tank Leak,336,336,0,336,0,0,0,
g,EIR2098,11/3/2013,2013-11,Ward,15608620,No,Enbridge Energy,Other,378,378,0,378,0,0,0,
g,EIR2010,8/7/2013,2013-08,McKenzie,15209206,No,Tesoro,Pump,378,378,0,378,0,0,0,
g,EIR1517,9/7/2011,2011-09,Mountrail,15409034,No,Bridger Pipeline,Pipeline,378,378,0,378,0,0,0,
g,EIR1449,6/8/2011,2011-06,Williams,15609532,No,Plains Pipeline,Overflow,378,378,0,378,0,0,0,
g,EIR3283,4/10/2014,2014-04,Mountrail,15509115,No,Plains Pipeline,Truck/Rail,378,378,0,378,0,0,0,
o,2.01403E+13,3/1/2014,2014-03,DUNN,14709310,Yes,Marathon Oil,Overflow,378,378,0,0,378,0,0,
o,2.01402E+13,2/15/2014,2014-02,WILLIAMS,15310014,Yes,Oasis Petroleum,Stuffing Box,378,378,0,378,0,0,0,
o,2.01401E+13,1/22/2014,2014-01,WILLIAMS,15909522,Yes,Continental Resources,Valve,378,378,0,378,0,0,0,
o,2.01401E+13,1/21/2014,2014-01,WILLIAMS,15610117,Yes,Oasis Petroleum,Other,378,378,0,378,0,0,0,
o,2.01312E+13,12/23/2013,2013-12,DUNN,14509731,Yes,Petro-Hunt,Pipeline,378,378,0,294,84,0,0,
o,2.01309E+13,9/23/2013,2013-09,MCKENZIE,15209503,Yes,Hess Corporation,Pump,378,378,0,378,0,0,0,
o,2.01308E+13,8/13/2013,2013-08,BURKE,16209026,Yes,Cornerstone,Stuffing Box,378,378,0,126,252,0,0,
o,2.01306E+13,6/21/2013,2013-06,MCKENZIE,14810512,Yes,ExxonMobil/XTO,Overflow,378,378,0,378,0,0,0,
o,2.0131E+13,10/14/2013,2013-10,DUNN,14709625,No,Continental Resources,Other,378,378,0,294,84,0,0,
o,2.01302E+13,2/18/2013,2013-02,MCKENZIE,15109905,Yes,Kodiak Oil & Gas,Overflow,378,378,0,0,378,0,0,
o,2.01302E+13,2/8/2013,2013-02,MOUNTRAIL,15309026,Yes,EOG Resources,Pump,378,378,0,0,378,0,0,
o,2.01301E+13,1/17/2013,2013-01,BILLINGS,13910101,Yes,Hess Corporation,Pipeline,378,378,0,42,336,0,0,
o,2.01212E+13,12/30/2012,2012-12,WILLIAMS,15610314,Yes,Statoil,Valve,378,378,0,378,0,0,0,
o,2.01211E+13,11/5/2012,2012-11,BOWMAN,13110625,Yes,ConocoPhillips/Burlington Resources,Pipeline,378,378,0,42,336,0,0,
o,2.0121E+13,8/15/2012,2012-08,DUNN,14409729,Yes,Oxy,Overflow,378,378,0,42,336,0,0,
o,2.01202E+13,1/21/2012,2012-01,MCKENZIE,15209809,Yes,Statoil,Truck/Rail,378,378,0,378,0,0,0,
o,2.01201E+13,1/19/2012,2012-01,DUNN,14909221,Yes,Kodiak Oil & Gas,Stuffing Box,378,378,0,378,0,0,0,
o,2.01201E+13,1/8/2012,2012-01,BILLINGS,14210030,Yes,Whiting Oil & Gas,Pipeline,378,378,0,0,378,0,0,
o,RWH00000300,9/27/2011,2011-09,BOWMAN,13110603,No,ConocoPhillips/Burlington Resources,Pipeline,378,378,0,210,168,0,0,
o,2.01108E+13,8/10/2011,2011-08,BILLINGS,14010014,Yes,Whiting Oil & Gas,Other,378,378,0,0,0,378,0,
o,2.01106E+13,6/20/2011,2011-06,STARK,13909712,Yes,Denbury Onshore,Pipeline,378,378,0,0,378,0,0,
o,2.01103E+13,3/21/2011,2011-03,DUNN,14509719,No,Petro-Hunt,Stuffing Box,378,378,0,210,168,0,0,
o,2.01101E+13,1/24/2011,2011-01,DUNN,14909309,Yes,Arrow,Pipeline,378,378,0,0,378,0,0,
o,2.01012E+13,12/6/2010,2010-12,MOUNTRAIL,15609203,No,EOG Resources,Truck/Rail,378,378,0,378,0,0,0,
o,2.01012E+13,12/3/2010,2010-12,WILLIAMS,15510029,Yes,Continental Resources,Overflow,378,378,0,378,0,0,0,
o,2.01009E+13,8/29/2010,2010-08,BOWMAN,12910430,Yes,Encore Energy,Treater,378,378,0,294,84,0,0,
o,2.01006E+13,5/29/2010,2010-05,WILLIAMS,15410206,No,Brigham Oil & Gas,Other,378,378,0,378,0,0,0,
o,2.01004E+13,4/19/2010,2010-04,BOWMAN,13010711,No,Encore Energy,Valve,378,378,0,0,378,0,0,
o,2.00905E+13,5/20/2009,2009-05,MCKENZIE,15210104,Yes,SM Energy,Treater,378,378,0,168,210,0,0,
o,2.00812E+13,12/15/2008,2008-12,McKenzie,15010123,No,Whiting Oil & Gas,Overflow,378,378,0,378,0,0,0,
o,2.00811E+13,11/23/2008,2008-11,Bottineau,16107904,Yes,Hess Corporation,Pipeline,378,378,0,294,84,0,0,
o,2.00805E+13,5/29/2008,2008-05,BOWMAN,13010710,Yes,Encore Energy,Overflow,378,378,0,168,210,0,0,
o,2.00706E+13,6/23/2007,2007-06,McKenzie,15010411,Yes,SM Energy,Pump,378,378,0,0,378,0,0,
o,2.00606E+13,6/20/2006,2006-06,McKenzie,15309529,Yes,Tesoro,Pipeline,378,378,0,378,0,0,0,
o,2.00606E+13,5/27/2006,2006-05,Bowman,13110632,No,Continental Resources,Stuffing Box,378,378,0,336,42,0,0,
o,RWH00000044,5/27/2006,2006-05,BOWMAN,13110632,Yes,Continental Resources,Stuffing Box,378,378,0,336,42,0,0,
o,2.00601E+13,1/17/2006,2006-01,BOWMAN,13010710,Yes,Encore Energy,Treater,378,378,0,378,0,0,0,
o,2.01406E+13,6/2/2014,2014-06,DUNN,14709404,Yes,Marathon Oil,Other,378,378,0,0,0,378,0,
o,2.01404E+13,4/26/2014,2014-04,DUNN,14709403,Yes,HRC Operating,Treater,378,378,0,378,0,0,0,
o,2.01404E+13,4/5/2014,2014-04,MCKENZIE,14909712,Yes,Wesco Operating,Pipeline,378,378,0,0,378,0,0,
o,2.01403E+13,3/29/2014,2014-03,BILLINGS,14410129,Yes,Whiting Oil & Gas,Valve,378,378,0,0,378,0,0,
o,2.01407E+13,7/23/2014,2014-07,MCKENZIE,15009923,Yes,Newfield Production Company,Valve,378,378,0,378,0,0,0,
o,2.01407E+13,7/24/2014,2014-07,MOUNTRAIL,15109332,Yes,Marathon Oil,Other,378,378,0,0,0,378,0,
o,2.01408E+13,8/13/2014,2014-08,MCKENZIE,15209703,No,Whiting Oil & Gas,Other,378,378,0,378,0,0,0,
o,2.01408E+13,8/20/2014,2014-08,BOWMAN,13210714,Yes,Continental Resources,Treater,378,378,0,168,210,0,0,
o,2.01408E+13,8/29/2014,2014-08,DUNN,14809424,Yes,HRC Operating,Stuffing Box,378,378,0,378,0,0,0,
o,2.01409E+13,9/3/2014,2014-09,MCKENZIE,15309516,No,ExxonMobil/XTO,Treater,378,378,0,378,0,0,0,
o,2.0141E+13,10/3/2014,2014-10,WILLIAMS,15909512,No,Continental Resources,Overflow,378,378,0,378,0,0,0,
o,2.01002E+13,1/29/2010,2010-01,MOUNTRAIL,15109301,Yes,Slawson Exploration,Other,385,385,0,0,0,385,0,
o,CWV00000043,8/13/2007,2007-08,BOWMAN,13210532,Yes,ConocoPhillips/Burlington Resources,Pipeline,393,393,0,15,378,0,0,
g,EIR1640,3/5/2012,2012-03,Mountrail,15209232,No,Iowa Tanklines,Truck/Rail,400,400,0,400,0,0,0,
g,EIR1527,9/19/2011,2011-09,Williams,15610314,No,Pondersoa Oil Field Service,Pipeline,400,400,0,400,0,0,0,
g,EIR1041,8/14/2008,2008-08,Burke,16209025,No,Ward Williston,Truck/Rail,400,400,0,0,400,0,0,
o,2.01312E+13,12/28/2013,2013-12,BOWMAN,13110609,Yes,Denbury Onshore,Valve,415,415,0,0,0,415,0,
g,EIR2152,12/24/2013,2013-12,Mountrail,15609323,No,MBI,Overflow,420,420,0,0,420,0,0,
g,EIR2039,9/7/2013,2013-09,McKenzie,14909433,No,Trancor Trucking,Truck/Rail,420,420,0,0,420,0,0,
g,EIR2009,8/7/2013,2013-08,Williams,15410013,No,Deer Valley Trucking,Truck/Rail,420,420,0,420,0,0,0,
g,EIR1963,6/28/2013,2013-06,McKenzie,14510319,No,Belle Fourche Pipeline,Overflow,420,420,0,420,0,0,0,
g,EIR1888,3/15/2013,2013-03,Dunn,14109712,No,Rud Oil,Truck/Rail,420,420,0,0,420,0,0,
g,EIR1817,11/13/2012,2012-11,Williams,15210118,No,Black Hills Trucking,Truck/Rail,420,420,0,420,0,0,0,
g,EIR1553,10/27/2011,2011-10,Ward,15608620,No,Tidal Energy,Overflow,420,420,0,420,0,0,0,
g,EIR1531,9/25/2011,2011-09,Ward,15608620,No,Enbridge Energy,Tank Leak,420,420,0,420,0,0,0,Text of report
g,EIR1371,3/8/2011,2011-03,Mountrail,15209220,No,Rugged West Services,Overflow,420,420,0,420,0,0,0,
g,EIR1311,10/20/2010,2010-10,Dunn,14809334,No,Kodiak Oil & Gas,Overflow,420,420,0,420,0,0,0,
g,EIR1240,4/24/2010,2010-04,Billings,14010033,No,Tpg,Overflow,420,420,0,420,0,0,0,
g,EIR1222,2/19/2010,2010-02,Mountrail,15308907,No,Bridger Pipeline,Pump,420,420,0,420,0,0,0,
g,EIR1192,11/5/2009,2009-11,McKenzie,15210118,No,Enbridge Energy,Pump,420,420,0,420,0,0,0,
g,EIR965,7/10/2007,2007-07,McKenzie,15310127,No,J&M Disposal,Pump,420,420,0,0,420,0,0,
g,EIR3365,6/20/2014,2014-06,McKenzie,15010013,No,Cypress Energy Partners,Pump,420,420,0,0,420,0,0,
o,2.01403E+13,3/24/2014,2014-03,BOTTINEAU,16208011,Yes,Murex,Valve,420,420,0,0,420,0,0,
o,2.01403E+13,3/10/2014,2014-03,MOUNTRAIL,15309014,Yes,EOG Resources,Other,420,420,0,420,0,0,0,
o,2.01403E+13,2/27/2014,2014-02,MCKENZIE,15309521,Yes,Oneok,Tank Leak,420,420,0,0,0,420,0,
o,2.01403E+13,3/5/2014,2014-03,MCLEAN,15009029,Yes,QEP,Treater,420,420,0,420,0,0,0,
o,2.01403E+13,3/2/2014,2014-03,DIVIDE,16309922,Yes,Samson Resources,Valve,420,420,0,0,420,0,0,
o,2.01403E+13,3/1/2014,2014-03,MOUNTRAIL,15309014,Yes,EOG Resources,Overflow,420,420,0,420,0,0,0,
o,2.01402E+13,2/28/2014,2014-02,MCKENZIE,15310128,Yes,ExxonMobil/XTO,Treater,420,420,0,420,0,0,0,
o,2.01402E+13,2/24/2014,2014-02,MOUNTRAIL,15809013,Yes,EOG Resources,Other,420,420,0,84,336,0,0,
o,2.01402E+13,2/24/2014,2014-02,BILLINGS,14110113,Yes,Denbury Onshore,Valve,420,420,0,420,0,0,0,
o,2.01402E+13,2/24/2014,2014-02,MOUNTRAIL,15810116,Yes,Slawson Exploration,Tank Leak,420,420,0,0,420,0,0,
o,2.01402E+13,2/19/2014,2014-02,RENVILLE,16008508,Yes,Basin Service,Valve,420,420,0,420,0,0,0,
o,2.01402E+13,2/19/2014,2014-02,WILLIAMS,15610112,Yes,Secure Energy,Other,420,420,0,0,420,0,0,
o,2.01402E+13,2/19/2014,2014-02,MCKENZIE,15109531,Yes,Hess Corporation,Valve,420,420,0,420,0,0,0,
o,2.01402E+13,2/17/2014,2014-02,BILLINGS,14309823,Yes,Denbury Onshore,Valve,420,420,0,0,420,0,0,
o,2.01402E+13,12/12/2013,2013-12,MCKENZIE,14810514,Yes,Alturas Energy,Tank Leak,420,420,0,420,0,0,0,
o,2.01402E+13,2/8/2014,2014-02,MCKENZIE,14909917,Yes,Whiting Oil & Gas,Pipeline,420,420,0,0,420,0,0,
o,2.01402E+13,2/10/2014,2014-02,WILLIAMS,15710228,Yes,HRC Operating,Other,420,420,0,0,420,0,0,
o,2.01402E+13,2/7/2014,2014-02,MCKENZIE,15110002,Yes,MBI,Overflow,420,420,0,0,420,0,0,
o,2.01402E+13,2/5/2014,2014-02,MCKENZIE,15110002,Yes,Kodiak Oil & Gas,Stuffing Box,420,420,0,420,0,0,0,
o,2.01402E+13,2/4/2014,2014-02,DUNN,14209632,Yes,Oxy,Pipeline,420,420,0,0,420,0,0,
o,2.01402E+13,2/3/2014,2014-02,WILLIAMS,15509931,Yes,Kodiak Oil & Gas,Pump,420,420,0,420,0,0,0,
o,2.01401E+13,1/27/2014,2014-01,MOUNTRAIL,15009209,Yes,WPX,Other,420,420,0,0,420,0,0,
o,2.01401E+13,1/26/2014,2014-01,DIVIDE,16209901,Yes,Samson Resources,Pipeline,420,420,0,420,0,0,0,
o,2.01401E+13,1/25/2014,2014-01,MOUNTRAIL,15109205,Yes,Pelican,Overflow,420,420,0,420,0,0,0,
o,2.01401E+13,1/21/2014,2014-01,WILLIAMS,15810023,Yes,Oneok,Truck/Rail,420,420,0,0,0,420,0,
o,2.01401E+13,1/15/2014,2014-01,WILLIAMS,15509611,Yes,Hess Corporation,Treater,420,420,0,0,420,0,0,
o,2.01401E+13,1/12/2014,2014-01,MOUNTRAIL,15509425,Yes,Continental Resources,Overflow,420,420,0,420,0,0,0,
o,2.01401E+13,1/10/2014,2014-01,BOTTINEAU,16008330,Yes,Rim Operating,Overflow,420,420,0,420,0,0,0,
o,2.01401E+13,1/10/2014,2014-01,DUNN,14709610,Yes,ExxonMobil/XTO,Treater,420,420,0,420,0,0,0,
o,2.01401E+13,1/7/2014,2014-01,MCKENZIE,14910013,Yes,Whiting Oil & Gas,Valve,420,420,0,420,0,0,0,
o,2.01401E+13,1/7/2014,2014-01,WILLIAMS,15210005,Yes,Oasis Petroleum,Tank Leak,420,420,0,0,420,0,0,
o,2.01401E+13,1/4/2014,2014-01,MCKENZIE,15009403,Yes,HRC Operating,Overflow,420,420,0,420,0,0,0,
o,2.01312E+13,12/25/2013,2013-12,DUNN,14209507,Yes,Oxy,Overflow,420,420,0,0,420,0,0,
o,2.01312E+13,12/23/2013,2013-12,MOUNTRAIL,15609323,Yes,MBI,Tank Leak,420,420,0,0,420,0,0,
o,2.01401E+13,12/12/2013,2013-12,MCKENZIE,15009614,Yes,Water Works,Pipeline,420,420,0,420,0,0,0,
o,2.01312E+13,12/18/2013,2013-12,MCKENZIE,15309421,Yes,Continental Resources,Pipeline,420,420,0,336,84,0,0,
o,2.01312E+13,12/18/2013,2013-12,BOTTINEAU,16207931,Yes,Enduro Operating,Pipeline,420,420,0,0,420,0,0,
o,2.01312E+13,12/16/2013,2013-12,MCKENZIE,15310112,Yes,Oasis Petroleum,Overflow,420,420,0,420,0,0,0,
o,2.01312E+13,12/16/2013,2013-12,MOUNTRAIL,15409307,Yes,Oasis Petroleum,Tank Leak,420,420,0,0,0,420,0,
o,2.01312E+13,12/8/2013,2013-12,BURKE,16409133,Yes,Cornerstone,Overflow,420,420,0,420,0,0,0,
o,2.01312E+13,11/13/2013,2013-11,MOUNTRAIL,15309303,Yes,Oasis Petroleum,Treater,420,420,0,420,0,0,0,
o,2.01312E+13,12/12/2013,2013-12,WILLIAMS,15509614,Yes,Hess Corporation,Other,420,420,0,420,0,0,0,
o,2.01312E+13,12/12/2013,2013-12,MOUNTRAIL,15409006,Yes,EOG Resources,Tank Leak,420,420,0,420,0,0,0,
o,2.01312E+13,12/11/2013,2013-12,MOUNTRAIL,15509227,Yes,Statoil,Truck/Rail,420,420,0,420,0,0,0,
o,2.01312E+13,10/29/2013,2013-10,MCLEAN,14909006,Yes,QEP,Pump,420,420,0,0,420,0,0,
o,2.01312E+13,12/7/2013,2013-12,BOWMAN,13110614,Yes,Denbury Onshore,Valve,420,0,420,0,0,0,420,
o,2.01312E+13,12/7/2013,2013-12,DIVIDE,16209732,Yes,Baytex,Valve,420,420,0,0,420,0,0,
o,2.01312E+13,12/5/2013,2013-12,MCKENZIE,15209317,Yes,HRC Operating,Pipeline,420,420,0,420,0,0,0,
o,2.01312E+13,12/5/2013,2013-12,WILLIAMS,15310015,Yes,Oasis Petroleum,Valve,420,420,0,0,0,420,0,
o,2.01312E+13,12/5/2013,2013-12,MOUNTRAIL,15509110,Yes,Arsenal Energy,Stuffing Box,420,420,0,168,252,0,0,
o,2.01312E+13,11/30/2013,2013-11,WILLIAMS,15610112,Yes,Secure Energy,Valve,420,420,0,0,420,0,0,
o,2.01312E+13,12/1/2013,2013-12,WILLIAMS,15610102,Yes,HRC Operating,Overflow,420,420,0,420,0,0,0,
o,2.01311E+13,11/30/2013,2013-11,MCKENZIE,15209403,Yes,Continental Resources,Tank Leak,420,420,0,0,420,0,0,
o,2.01311E+13,11/28/2013,2013-11,WILLIAMS,15710103,Yes,Crescent Point Energy,Overflow,420,420,0,420,0,0,0,
o,2.01311E+13,11/19/2013,2013-11,MCKENZIE,14909535,Yes,QEP,Pipeline,420,420,0,210,210,0,0,
o,2.01311E+13,11/22/2013,2013-11,MOUNTRAIL,15009211,Yes,WPX,Other,420,420,0,0,420,0,0,
o,2.01311E+13,11/13/2013,2013-11,WILLIAMS,15409918,Yes,Petro-Hunt,Pipeline,420,420,0,420,0,0,0,
o,2.01311E+13,11/2/2013,2013-11,WILLIAMS,15409811,Yes,Kodiak Oil & Gas,Pipeline,420,420,0,168,252,0,0,
o,2.01311E+13,11/4/2013,2013-11,BILLINGS,13810117,Yes,Continental Resources,Valve,420,420,0,0,420,0,0,
o,2.01311E+13,11/2/2013,2013-11,MOUNTRAIL,15409219,Yes,Fidelity Exploration & Production,Overflow,420,420,0,420,0,0,0,
o,2.0131E+13,10/19/2013,2013-10,WILLIAMS,15909530,Yes,Murex,Treater,420,420,0,210,210,0,0,
o,2.0131E+13,10/21/2013,2013-10,BILLINGS,13810112,Yes,Whiting Oil & Gas,Treater,420,420,0,420,0,0,0,
o,2.0131E+13,10/18/2013,2013-10,MOUNTRAIL,15209123,Yes,EOG Resources,Other,420,420,0,420,0,0,0,
o,2.0131E+13,10/7/2013,2013-10,MCKENZIE,15209432,Yes,EOG Resources,Treater,420,420,0,420,0,0,0,
o,2.0131E+13,9/30/2013,2013-09,BILLINGS,14109820,Yes,Continental Resources,Truck/Rail,420,420,0,0,420,0,0,
o,2.01309E+13,9/22/2013,2013-09,DIVIDE,16009601,Yes,Continental Resources,Pump,420,420,0,0,0,420,0,
o,2.01308E+13,8/15/2013,2013-08,STARK,13909814,Yes,Fidelity Exploration & Production,Overflow,420,420,0,420,0,0,0,
o,2.01308E+13,8/1/2013,2013-08,WILLIAMS,15409904,Yes,Kodiak Oil & Gas,Valve,420,420,0,0,0,420,0,
