source	incident_id	incident_date	county	range	contained	company	incident_type	total_gallons	chem_gallons	water_gallons	oil	brine	other	water	note
o	MFB00000370	2012-02-08	MCKENZIE	14910021	Yes	Hess Corporation	Overflow	42	42	0	0	0	42	0	""
o	20120205111446	2012-01-05	STARK	13909714	Yes	Denbury Onshore	Pipeline	42	42	0	42	0	0	0	""
o	20120202164011	2012-02-02	MOUNTRAIL	15809008	No	EOG Resources	Treater	42	42	0	42	0	0	0	""
o	20120126102331	2012-01-23	BURKE	16209004	Yes	Eagle Operating, Inc.	Fire	42	42	0	0	42	0	0	""
o	AMD00000005	2012-01-23	BILLINGS	14410117	Yes	Whiting Oil & Gas	Pump	42	42	0	0	42	0	0	""
o	RWH00000303	2012-01-24	STARK	13909903	Yes	Chaparral Energy, L.L.C.	Treater	42	42	0	42	0	0	0	""
o	20120123223614	2012-01-22	DUNN	14609518	Yes	Continental Resources	Overflow	42	42	0	42	0	0	0	""
o	20120121114349	2012-01-20	MOUNTRAIL	15309026	Yes	EOG Resources	Other	42	42	0	42	0	0	0	""
o	20120120113455	2012-01-18	BILLINGS	14110027	Yes	SM Energy	Pipeline	42	42	0	0	42	0	0	""
o	20120116121403	2012-01-16	DUNN	14309706	Yes	Denbury Onshore	Treater	42	42	0	0	42	0	0	""
o	20120116151938	2012-01-16	MCKENZIE	14910431	Yes	ExxonMobil/XTO	Truck/Rail	42	42	0	0	42	0	0	""
o	20120113151839	2012-01-10	MCKENZIE	15009725	Yes	Continental Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20120110144615	2012-01-09	DUNN	14409729	Yes	Oxy	Overflow	42	42	0	0	42	0	0	""
o	20120107231857	2012-01-06	DUNN	14309523	Yes	Oxy	Other	42	42	0	0	0	42	0	""
o	20111226073610	2011-12-26	WILLIAMS	15609516	Yes	Hess Corporation	Pump	42	42	0	42	0	0	0	""
o	20111220151253	2011-12-19	DUNN	14209601	No	Oxy	Other	42	42	0	42	0	0	0	""
o	20111220180143	2011-12-20	DUNN	14309615	No	Oxy	Fire	42	42	0	42	0	0	0	""
o	20111216111936	2011-12-16	MOUNTRAIL	15609203	Yes	EOG Resources	Other	42	0	42	0	0	0	42	""
o	20111212192045	2011-12-11	MCKENZIE	15110213	Yes	Whiting Oil & Gas	Truck/Rail	42	42	0	42	0	0	0	""
o	20111207124136	2011-12-06	DUNN	14709314	Yes	Marathon Oil	Valve	42	42	0	0	0	42	0	""
o	20111207152611	2011-12-06	BOWMAN	13010714	Yes	Denbury Onshore	Treater	42	42	0	0	42	0	0	""
o	20111207094446	2011-12-06	BILLINGS	14210131	Yes	Continental Resources	Valve	42	42	0	0	0	42	0	""
o	20111204092744	2011-12-03	MOUNTRAIL	15709005	Yes	EOG Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20111202101132	2011-11-30	BOTTINEAU	16308112	No	Petro Harvester	Pipeline	42	0	42	0	0	0	42	""
o	20111203190137	2011-12-02	DUNN	14109608	Yes	Oxy	Valve	42	42	0	0	0	42	0	""
o	20111130094431	2011-11-29	WILLIAMS	15509823	No	Continental Resources	Other	42	42	0	0	0	42	0	""
o	20111122150853	2011-11-21	WILLIAMS	15409903	Yes	Kodiak Oil & Gas	Treater	42	42	0	0	42	0	0	""
o	20111122162611	2011-11-22	DUNN	14609518	Yes	Continental Resources	Valve	42	42	0	42	0	0	0	""
o	20111118110254	2011-11-18	DUNN	14409509	Yes	Marathon Oil	Truck/Rail	42	42	0	0	0	42	0	""
o	20111117123537	2011-11-16	DUNN	14409508	Yes	Marathon Oil	Overflow	42	42	0	0	42	0	0	""
o	20111114144959	2011-11-13	BILLINGS	14410106	Yes	SM Energy	Pipeline	42	42	0	42	0	0	0	""
o	NAA00000051	2011-11-12	BOWMAN	13110532	Yes	ConocoPhillips/Burlington Resources	Treater	42	42	0	42	0	0	0	""
o	20111109150803	2011-11-09	WILLIAMS	15309817	No	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20111104141724	2011-11-03	BILLINGS	14010013	Yes	Whiting Oil & Gas	Overflow	42	42	0	0	0	42	0	""
o	20111104152931	2011-11-04	STARK	13809726	Yes	Chesapeake Operating, Inc.	Other	42	42	0	42	0	0	0	""
o	20111103111324	2011-11-03	WILLIAMS	15509802	Yes	Continental Resources	Valve	42	42	0	0	42	0	0	""
o	20111031173222	2011-10-28	MCKENZIE	15010202	Yes	SM Energy	Valve	42	42	0	42	0	0	0	""
o	20111030164547	2011-10-29	WILLIAMS	15309817	No	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20111028093000	2011-10-28	STARK	13909609	Yes	Denbury Onshore	Truck/Rail	42	42	0	0	42	0	0	""
o	20111026094830	2011-10-25	MOUNTRAIL	15509134	Yes	Fidelity Exploration & Production	Tank Leak	42	42	0	42	0	0	0	""
o	20111020074918	2011-10-19	MOUNTRAIL	15809013	No	EOG Resources	Treater	42	42	0	42	0	0	0	""
o	20111020130523	2011-10-20	WILLIAMS	15610020	Yes	Zenergy	Valve	42	42	0	42	0	0	0	""
o	NAA00000021	2010-12-22	BOWMAN	13010506	Yes	ConocoPhillips/Burlington Resources	Pipeline	42	42	0	0	42	0	0	""
o	20111018161542	2011-10-18	BILLINGS	14410116	Yes	Whiting Oil & Gas	Pipeline	42	42	0	0	42	0	0	""
o	20111014134651	2011-10-11	DUNN	14209601	Yes	Oxy	Overflow	42	42	0	0	0	42	0	""
o	20111014160326	2011-10-13	WILLIAMS	15609520	Yes	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20111014182716	2011-10-14	WILLIAMS	15410005	No	Brigham Oil & Gas	Other	42	42	0	0	42	0	0	""
o	20111013154900	2011-10-13	MCKENZIE	15110036	Yes	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20111007114656	2011-10-06	DIVIDE	16310022	Yes	SM Energy	Truck/Rail	42	42	0	0	42	0	0	""
o	20111007195629	2011-10-07	MOUNTRAIL	15509332	No	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20111003121948	2011-10-02	DUNN	14709214	No	Kodiak Oil & Gas	Other	42	42	0	0	0	42	0	""
o	20111002060929	2011-10-01	MOUNTRAIL	15709335	Yes	Hess Corporation	Valve	42	42	0	42	0	0	0	""
o	20110918162628	2011-09-18	BILLINGS	13910111	Yes	Hess Corporation	Pipeline	42	42	0	0	42	0	0	""
o	20110917161705	2011-09-15	WILLIAMS	15409928	No	Zavanna	Pipeline	42	42	0	42	0	0	0	""
o	20110915141814	2011-09-13	WILLIAMS	15810321	Yes	G3 Operating	Valve	42	42	0	42	0	0	0	""
o	20110909103339	2011-09-05	DUNN	14909221	Yes	Kodiak Oil & Gas	Valve	42	42	0	0	42	0	0	""
o	20110909150931	2011-09-08	BILLINGS	14210019	Yes	Whiting Oil & Gas	Valve	42	42	0	0	42	0	0	""
o	20110901181108	2011-09-01	MCKENZIE	15309610	Yes	Denbury Onshore	Truck/Rail	42	42	0	42	0	0	0	""
o	20110830094557	2011-08-27	DUNN	14809334	Yes	Kodiak Oil & Gas	Valve	42	42	0	42	0	0	0	""
o	20110823080736	2011-08-23	BURKE	16009033	Yes	Oxy	Other	42	42	0	0	0	42	0	""
o	20110822091905	2011-08-21	BURKE	16209219	Yes	Ward Williston	Valve	42	42	0	42	0	0	0	""
o	MFB00000367	2011-08-11	MCKENZIE	14809915	No	Kodiak Oil & Gas	Truck/Rail	42	42	0	0	42	0	0	""
o	20110816182608	2011-08-16	WILLIAMS	15610124	No	Zenith Produced Water-Johnson, Llc	Other	42	42	0	0	42	0	0	""
o	20110815102033	2011-08-13	DUNN	14509322	Yes	MBI	Blowout	42	42	0	0	42	0	0	""
o	20110816112115	2011-08-15	MCKENZIE	15310132	No	ExxonMobil/XTO	Treater	42	42	0	42	0	0	0	""
o	20110807123103	2011-08-06	WILLIAMS	15410130	Yes	Zenergy	Tank Leak	42	42	0	42	0	0	0	""
o	20110805115945	2011-08-05	BILLINGS	14209825	Yes	Mbi	Other	42	42	0	0	42	0	0	""
o	20110804121611	2011-08-03	BILLINGS	14110106	Yes	Whiting Oil & Gas	Truck/Rail	42	42	0	42	0	0	0	""
o	20110804163622	2011-08-04	BURKE	16309125	Yes	Cornerstone	Valve	42	42	0	42	0	0	0	""
o	MFB00000362	2011-07-18	DUNN	14409421	Yes	Hess Corporation	Pipeline	42	42	0	0	0	42	0	""
o	20110712145930	2011-07-12	BILLINGS	14410121	Yes	Whiting Oil & Gas	Stuffing Box	42	42	0	0	42	0	0	""
o	20110706162432	2011-06-05	WILLIAMS	15409922	No	Zavanna	Stuffing Box	42	42	0	42	0	0	0	""
o	20110705083031	2011-06-02	DUNN	14709303	Yes	Kodiak Oil & Gas	Truck/Rail	42	42	0	42	0	0	0	""
o	20110624151305	2011-06-24	WILLIAMS	15809513	No	Hess Corporation	Pipeline	42	42	0	0	0	42	0	""
o	20110601103902	2011-05-29	WILLIAMS	15210410	No	ExxonMobil/XTO	Stuffing Box	42	42	0	42	0	0	0	""
o	20110601171320	2011-06-01	RENVILLE	16008627	Yes	Whiting Oil & Gas	Fire	42	42	0	0	42	0	0	""
o	20110531111651	2011-05-28	MCLEAN	15009008	Yes	Marathon Oil	Tank Leak	42	42	0	0	0	42	0	""
o	20110530164308	2011-05-26	DUNN	14609528	No	Continental Resources	Stuffing Box	42	42	0	42	0	0	0	""
o	20110520175810	2011-05-20	BOTTINEAU	16208132	Yes	Petro Harvester	Pipeline	42	42	0	42	0	0	0	""
o	20110519115055	2011-05-19	DUNN	14409733	Yes	Oxy	Valve	42	42	0	42	0	0	0	""
o	NAA00000046	2011-05-19	DUNN	14209421	Yes	Oxy	Overflow	42	42	0	0	0	42	0	""
o	20110516082113	2011-05-15	BOTTINEAU	16207930	Yes	Hess Corporation	Truck/Rail	42	42	0	42	0	0	0	""
o	20110516110724	2011-05-15	DUNN	14409509	Yes	Marathon Oil	Valve	42	42	0	0	0	42	0	""
o	20110515211942	2011-04-13	BILLINGS	14310225	Yes	Whiting Oil & Gas	Stuffing Box	42	42	0	42	0	0	0	""
o	20110513164942	2011-05-13	DUNN	14409509	Yes	Marathon Oil	Valve	42	42	0	0	0	42	0	""
o	20110513175812	2011-05-12	DUNN	14509623	Yes	ConocoPhillips/Burlington Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20110513104228	2011-05-11	MCLEAN	15009008	Yes	Marathon Oil	Truck/Rail	42	42	0	0	0	42	0	""
o	20110512134203	2011-05-12	DIVIDE	16009628	Yes	Continental Resources	Overflow	42	42	0	42	0	0	0	""
o	NAA00000042	2011-05-06	DUNN	14309533	Yes	Oxy	Overflow	42	42	0	0	0	42	0	""
o	20110505110100	2011-05-04	DIVIDE	16109803	Yes	Baytex	Other	42	42	0	42	0	0	0	""
o	20110504074142	2011-05-03	DUNN	14509727	Yes	Key Energy Services	Other	42	42	0	42	0	0	0	""
o	20110503112018	2011-04-30	BILLINGS	14210020	Yes	Bear Paw Energy	Pipeline	42	42	0	42	0	0	0	""
o	20110503115459	2011-05-03	BURKE	16009431	Yes	Petro-Hunt	Stuffing Box	42	42	0	42	0	0	0	""
o	20110502155407	2011-05-02	DUNN	14309520	Yes	Anschutz Exploration Corporation	Truck/Rail	42	42	0	0	42	0	0	""
o	20110502202837	2011-05-01	WILLIAMS	15409913	No	Zavanna	Other	42	42	0	42	0	0	0	""
o	20110428064026	2011-04-27	BOTTINEAU	16207903	No	Petro Harvester	Treater	42	42	0	42	0	0	0	""
o	20110425171954	2011-04-23	MOUNTRAIL	15009213	Yes	Zenergy	Truck/Rail	42	42	0	42	0	0	0	""
o	20110420082100	2011-04-15	WILLIAMS	15710228	No	G3 Operating	Other	42	42	0	42	0	0	0	""
o	20110420172340	2011-04-20	BOWMAN	13210629	Yes	Continental Resources	Valve	42	42	0	0	42	0	0	""
o	20110418173847	2011-04-14	DUNN	14709205	No	QEP	Other	42	42	0	0	0	42	0	""
o	RWH00000290	2011-04-13	DUNN	14209732	No	Anschutz Exploration Corporation	Other	42	42	0	42	0	0	0	""
o	20110413163336	2011-04-10	BURKE	16009103	No	Oxy	Other	42	42	0	42	0	0	0	""
o	20110412112555	2011-04-10	DIVIDE	16310014	No	SM Energy	Other	42	42	0	0	0	42	0	""
o	20110412114258	2011-04-12	DIVIDE	16310015	No	SM Energy	Other	42	42	0	0	0	42	0	""
o	20110411083104	2011-04-10	MCKENZIE	15309503	No	Petro-Hunt	Pipeline	42	42	0	42	0	0	0	""
o	20110408093210	2011-04-07	MOUNTRAIL	15409033	Yes	EOG Resources	Valve	42	42	0	42	0	0	0	""
o	20110405123847	2011-04-05	MOUNTRAIL	15609227	Yes	EOG Resources	Valve	42	42	0	42	0	0	0	""
o	20110328170357	2011-03-28	WILLIAMS	15809525	Yes	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20110325155521	2011-03-25	WILLIAMS	15509601	No	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20110324092135	2011-03-22	MOUNTRAIL	15609323	Yes	MBI	Truck/Rail	42	42	0	0	0	42	0	""
o	20110322141710	2011-03-22	WILLIAMS	15409511	No	ExxonMobil/XTO	Overflow	42	42	0	42	0	0	0	""
o	20110321100846	2011-03-18	RENVILLE	16008427	No	Zargon Oil	Pipeline	42	42	0	0	42	0	0	""
o	RWH00000285	2011-03-21	DUNN	14309613	Yes	Anschutz Exploration Corporation	Truck/Rail	42	42	0	42	0	0	0	""
o	20110317163130	2011-03-17	MOUNTRAIL	15609234	Yes	Hess Corporation	Tank Leak	42	42	0	42	0	0	0	""
o	20110309160032	2011-03-09	WILLIAMS	15609825	Yes	American Oil & Gas, Inc.	Overflow	42	42	0	42	0	0	0	""
o	20110302090808	2011-03-02	WILLIAMS	15609610	No	Murex	Other	42	42	0	42	0	0	0	""
o	20110223083400	2010-02-22	WILLIAMS	15609610	Yes	Murex	Treater	42	42	0	42	0	0	0	""
o	20110222153147	2011-02-22	MCKENZIE	15310135	Yes	Denbury Onshore	Valve	42	42	0	42	0	0	0	""
o	20110211094934	2011-02-10	BILLINGS	13910019	Yes	Encore Energy	Pump	42	42	0	42	0	0	0	""
o	20110209151637	2011-02-08	DIVIDE	16310026	Yes	SM Energy	Truck/Rail	42	42	0	0	42	0	0	""
o	20110204144837	2011-02-02	WILLIAMS	15610213	No	Oasis Petroleum	Treater	42	42	0	42	0	0	0	""
o	20110204154450	2011-02-04	WILLIAMS	15609823	No	Hess Corporation	Blowout	42	42	0	42	0	0	0	""
o	20110204171422	2011-02-02	WILLIAMS	15310022	Yes	Oasis Petroleum	Truck/Rail	42	42	0	42	0	0	0	""
o	20110120171650	2011-01-20	BILLINGS	13910213	Yes	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20110115114920	2011-01-14	MOUNTRAIL	15609104	Yes	Hess Corporation	Stuffing Box	42	42	0	42	0	0	0	""
o	20110115122352	2011-01-15	MCKENZIE	15109531	Yes	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20110114204011	2011-01-14	MOUNTRAIL	15709019	Yes	EOG Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20110112174434	2011-01-10	MOUNTRAIL	15709421	No	Hess Corporation	Overflow	42	42	0	0	0	42	0	""
o	20110107160949	2011-01-07	MCKENZIE	14709832	Yes	Marathon Oil	Valve	42	42	0	0	0	42	0	""
o	20110103140135	2011-01-03	MOUNTRAIL	15109033	Yes	EOG Resources	Valve	42	42	0	42	0	0	0	""
o	20101231181021	2010-12-31	BILLINGS	13910212	Yes	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	NAA00000024	2010-12-29	DUNN	14209630	No	Rm Resources, Llc	Truck/Rail	42	42	0	0	42	0	0	""
o	20101209104102	2010-12-08	MCKENZIE	14909530	Yes	SM Energy	Pipeline	42	42	0	42	0	0	0	""
o	20101209133257	2010-12-08	MCKENZIE	14909417	Yes	EOG Resources	Other	42	42	0	42	0	0	0	""
o	20101207142551	2010-12-06	MCKENZIE	14609920	Yes	SM Energy	Treater	42	42	0	42	0	0	0	""
o	20101130151356	2010-11-30	DUNN	14609712	Yes	Continental Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20101126193419	2010-11-26	BILLINGS	14309921	Yes	MBI	Overflow	42	42	0	0	42	0	0	""
o	20101115061239	2010-11-14	MOUNTRAIL	15509035	Yes	EOG Resources	Stuffing Box	42	42	0	42	0	0	0	""
o	20101110110858	2010-11-09	MCKENZIE	15309519	Yes	SM Energy	Valve	42	42	0	42	0	0	0	""
o	20101029164635	2010-10-29	MOUNTRAIL	15509327	Yes	Hess Corporation	Overflow	42	42	0	42	0	0	0	""
o	20101027143855	2010-10-27	WILLIAMS	15709512	Yes	Hess Corporation	Stuffing Box	42	42	0	42	0	0	0	""
o	20101025125807	2010-10-25	MOUNTRAIL	15809027	Yes	EOG Resources	Overflow	42	42	0	42	0	0	0	""
o	20101020113354	2010-10-14	MCKENZIE	15109603	Yes	Petro-Hunt	Fire	42	42	0	42	0	0	0	""
o	20101018162850	2010-10-17	MCKENZIE	14609921	Yes	SM Energy	Overflow	42	42	0	42	0	0	0	""
o	20101013171722	2010-10-13	MCKENZIE	15210108	Yes	SM Energy	Tank Leak	42	42	0	0	42	0	0	""
o	20100929112253	2010-09-28	WILLIAMS	15710133	Yes	MBI	Valve	42	42	0	42	0	0	0	""
o	20100927133103	2010-09-25	BILLINGS	14010102	Yes	SM Energy	Pump	42	42	0	42	0	0	0	""
o	20100930103538	2010-09-26	WILLIAMS	15510331	No	Continental Resources	Blowout	42	42	0	42	0	0	0	""
o	20100920201426	2010-09-20	MOUNTRAIL	15609201	Yes	Hess Corporation	Truck/Rail	42	42	0	0	42	0	0	""
o	20100918171250	2010-09-18	Williams	12910701	Yes	Hess Corporation	Overflow	42	42	0	42	0	0	0	""
o	20100909163727	2010-09-04	DUNN	14809424	Yes	Peak North Dakota, Llc	Overflow	42	42	0	42	0	0	0	""
o	20100907164941	2010-09-02	BOWMAN	12910430	Yes	Encore Energy	Pipeline	42	42	0	0	42	0	0	""
o	20100904132157	2010-09-04	MOUNTRAIL	15809430	Yes	Hess Corporation	Stuffing Box	42	42	0	42	0	0	0	""
o	20100903103554	2010-09-01	MCKENZIE	14510226	Yes	SM Energy	Stuffing Box	42	42	0	42	0	0	0	""
o	20100828140128	2010-08-28	MOUNTRAIL	15109010	Yes	EOG Resources	Truck/Rail	42	42	0	42	0	0	0	""
o	20100816121231	2010-08-15	BILLINGS	14410224	Yes	SM Energy	Overflow	42	42	0	0	42	0	0	""
o	NAA00000005	2010-08-13	BOWMAN	13110623	No	ConocoPhillips/Burlington Resources	Pipeline	42	42	0	42	0	0	0	""
o	JMB00000009	2010-08-11	DUNN	14609712	No	Continental Resources	Overflow	42	42	0	42	0	0	0	""
o	CWV00000190	2010-07-24	MOUNTRAIL	15509109	Yes	Fidelity Exploration & Production	Truck/Rail	42	42	0	0	0	42	0	""
o	RWH00000250	2010-08-06	DUNN	14309701	Yes	Anschutz Exploration Corporation	Stuffing Box	42	42	0	42	0	0	0	""
o	20100805142113	2010-08-04	MCKENZIE	14610423	Yes	Slawson Exploration	Pipeline	42	42	0	42	0	0	0	""
o	20100728160233	2010-07-26	MCKENZIE	15210028	No	Oasis Petroleum	Stuffing Box	42	42	0	42	0	0	0	""
o	20100709113348	2010-07-08	MOUNTRAIL	15209101	No	EOG Resources	Valve	42	42	0	42	0	0	0	""
o	MFB00000375	2010-07-02	BOWMAN	13010702	Yes	Encore Energy	Pipeline	42	42	0	0	42	0	0	""
o	20100620160448	2008-06-20	Bottineau	16107906	Yes	Hess Corporation	Stuffing Box	42	42	0	0	0	42	0	""
o	RND00000033	2010-06-14	BILLINGS	14110023	Yes	Whiting Oil & Gas	Tank Leak	42	42	0	0	42	0	0	""
o	20100609163919	2010-06-09	MCKENZIE	14810511	Yes	ExxonMobil/XTO	Overflow	42	42	0	42	0	0	0	""
o	20100604163632	2010-06-04	DUNN	14609309	Yes	Marathon Oil	Tank Leak	42	42	0	42	0	0	0	""
o	20100521165822	2010-05-21	MOUNTRAIL	15609432	Yes	Hess Corporation	Valve	42	42	0	0	42	0	0	""
o	RND00000031	2010-05-19	GOLDEN VALLEY	13710622	Yes	Chaparral Energy, L.L.C.	Overflow	42	42	0	42	0	0	0	""
o	20100505160307	2010-05-03	BOWMAN	13010702	Yes	Encore Energy	Stuffing Box	42	42	0	42	0	0	0	""
o	20100427105759	2010-04-27	WILLIAMS	15609530	No	Hess Corporation	Valve	42	42	0	42	0	0	0	""
o	20100426102704	2010-04-25	MCKENZIE	14510115	Yes	SM Energy	Stuffing Box	42	42	0	42	0	0	0	""
o	RWH00000233	2010-04-11	DUNN	14409724	Yes	Anschutz Exploration Corporation	Tank Leak	42	42	0	42	0	0	0	""
o	20100401144929	2010-04-01	WILLIAMS	15809535	Yes	Hess Corporation	Valve	42	42	0	0	0	42	0	""
o	RWH00000229	2010-03-29	STARK	13909620	Yes	ARMSTRONG OPERATING, INC.	Tank Leak	42	42	0	0	42	0	0	""
o	20100308140818	2010-03-07	MCKENZIE	15309520	Yes	SM Energy	Treater	42	42	0	42	0	0	0	""
o	20100226095007	2010-02-16	GOLDEN VALLEY	13910309	No	SM Energy	Pipeline	42	21	21	21	0	0	21	""
o	RWH00000221	2010-02-26	DUNN	14209725	No	Anschutz Exploration Corporation	Stuffing Box	42	42	0	0	42	0	0	""
o	20100224152058	2010-02-24	BOWMAN	13010710	Yes	Encore Energy	Valve	42	42	0	42	0	0	0	""
o	20100222091124	2010-02-22	BOTTINEAU	16207919	Yes	Hess Corporation	Truck/Rail	42	42	0	42	0	0	0	""
o	20100222144558	2010-02-22	WILLIAMS	15510413	Yes	Continental Resources	Overflow	42	42	0	42	0	0	0	""
o	20100205110601	2010-02-04	Williams	15509601	No	Hess Corporation	Other	42	42	0	42	0	0	0	""
o	20100202110411	2010-01-31	MOUNTRAIL	15809211	Yes	SM Energy	Other	42	42	0	42	0	0	0	""
o	20100127072419	2010-01-13	WILLIAMS	15609934	Yes	Citation Oil & Gas	Pipeline	42	42	0	42	0	0	0	""
o	20100127141752	2010-01-27	WILLIAMS	15509529	No	Hess Corporation	Treater	42	42	0	42	0	0	0	""
o	20100120092536	2010-01-19	MCKENZIE	14609920	Yes	SM Energy	Treater	42	42	0	0	42	0	0	""
o	20100120100223	2010-01-19	BURKE	15909307	Yes	SM Energy	Treater	42	42	0	0	42	0	0	""
o	20091230111346	2009-10-14	BOWMAN	12910430	Yes	Encore Energy	Valve	42	42	0	42	0	0	0	""
o	20091222110308	2009-12-21	BURKE	16009223	Yes	Oasis Petroleum	Stuffing Box	42	42	0	42	0	0	0	""
o	20091215170417	2009-12-15	WILLIAMS	15709531	Yes	Murex	Valve	42	42	0	42	0	0	0	""
o	20091211094158	2009-12-09	DUNN	14509410	Yes	Marathon Oil	Valve	42	42	0	0	42	0	0	""
o	20091210151615	2009-12-10	RENVILLE	16408434	Yes	Murex	Pipeline	42	42	0	0	42	0	0	""
o	RND00000013	2009-12-08	BILLINGS	14210126	Yes	Whiting Oil & Gas	Pipeline	42	42	0	42	0	0	0	""
o	20091201122240	2009-11-30	BILLINGS	14310104	Yes	SM Energy	Treater	42	42	0	0	42	0	0	""
o	RWH00000207	2009-11-28	STARK	14009628	Yes	Cline Production Company	Pipeline	42	42	0	42	0	0	0	""
o	20091124160435	2009-11-24	WILLIAMS	15909626	Yes	Sequel Energy	Pump	42	42	0	0	42	0	0	""
o	20091116105652	2009-11-16	BILLINGS	14409825	Yes	Petro-Hunt	Tank Leak	42	42	0	42	0	0	0	""
o	20091105103233	2009-11-04	MOUNTRAIL	15409101	Yes	Murex	Other	42	42	0	42	0	0	0	""
o	20091023175225	2009-10-23	MCKENZIE	14510208	Yes	SM Energy	Stuffing Box	42	42	0	42	0	0	0	""
o	20091022092130	2009-10-21	GOLDEN VALLEY	13910316	Yes	SM Energy	Pump	42	42	0	42	0	0	0	""
o	RND00000008	2009-10-10	BILLINGS	14110022	Yes	Norton Frickey	Pipeline	42	42	0	0	42	0	0	""
o	MFB00000325	2009-10-04	WILLIAMS	15509602	Yes	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20090928093504	2009-09-27	GOLDEN VALLEY	13910316	Yes	SM Energy	Treater	42	42	0	42	0	0	0	""
o	20090817213119	2009-08-17	MCKENZIE	14710430	Yes	Slawson Exploration	Valve	42	42	0	42	0	0	0	""
o	MFB00000310	2009-08-11	WILLIAMS	15609532	Yes	Hess Corporation	Tank Leak	42	0	42	0	0	0	42	""
o	20090722085237	2009-07-19	MCKENZIE	15310236	No	SM Energy	Pump	42	42	0	0	42	0	0	""
o	RWH00000193	2009-06-12	DUNN	14309636	Yes	Encore Energy	Tank Leak	42	42	0	42	0	0	0	""
o	MFB00000297	2009-05-21	BILLINGS	13910114	Yes	Hess Corporation	Pipeline	42	42	0	0	42	0	0	""
o	20090427152130	2009-04-23	WILLIAMS	15409504	Yes	SM Energy	Pipeline	42	42	0	0	42	0	0	""
o	20090417160238	2009-04-11	BILLINGS	14409801	Yes	Petro-Hunt	Pipeline	42	42	0	42	0	0	0	""
o	RWH00000186	2009-03-10	BILLINGS	14209831	No	MBI	Other	42	42	0	42	0	0	0	""
o	RWH00000185	2009-03-31	DUNN	14609623	Yes	Continental Resources	Valve	42	42	0	42	0	0	0	""
o	MFB00000285	2009-03-23	MOUNTRAIL	15509228	Yes	Brigham Oil & Gas	Other	42	42	0	42	0	0	0	""
o	20090317222555	2009-03-17	MCKENZIE	14710430	Yes	Slawson Exploration	Stuffing Box	42	42	0	42	0	0	0	""
o	NHE00000045	2009-03-12	WILLIAMS	15609532	Yes	Hess Corporation	Other	42	0	42	0	0	0	42	""
o	NHE00000046	2009-03-13	WILLIAMS	15509506	Yes	Hess Corporation	Stuffing Box	42	42	0	42	0	0	0	""
o	CWV00000132	2009-03-12	BOWMAN	13210608	No	Continental Resources	Valve	42	42	0	42	0	0	0	""
o	20090309094537	2009-03-09	BOTTINEAU	16107905	Yes	Hess Corporation	Valve	42	42	0	0	42	0	0	""
o	RWH00000180	2009-03-08	DUNN	14509418	No	ConocoPhillips/Burlington Resources	Other	42	42	0	0	0	42	0	""
o	20090303171557	2009-03-02	WILLIAMS	15710001	Yes	SM Energy	Tank Leak	42	42	0	42	0	0	0	""
o	20090302110822	2009-03-01	MCKENZIE	14810511	Yes	Black Hawk	Treater	42	42	0	42	0	0	0	""
o	20090302143828	2009-03-01	DUNN	14609420	Yes	Marathon Oil	Overflow	42	42	0	42	0	0	0	""
o	GLW00000025	2009-02-25	BILLINGS	13910212	Yes	Hess Corporation	Pipeline	42	42	0	42	0	0	0	""
o	20090216164316	2009-02-15	DUNN	14609512	Yes	Marathon Oil	Overflow	42	42	0	42	0	0	0	""
o	20090120105237	2009-01-20	BOTTINEAU	16308221	No	Murex	Pipeline	42	42	0	0	42	0	0	""
o	20081223102127	2008-12-20	McKenzie	15310133	Yes	SM Energy	Treater	42	42	0	0	42	0	0	""
o	RWH00000169	2008-12-22	DUNN	14709629	No	Continental Resources	Treater	42	42	0	42	0	0	0	""
o	20081208154842	2008-12-07	BOTTINEAU	16207930	Yes	Hess Corporation	Overflow	42	42	0	42	0	0	0	""
o	CWV00000108	2008-12-07	BILLINGS	14110027	Yes	Norton Frickey	Pipeline	42	42	0	0	0	42	0	""
o	20081125112102	2008-11-24	Bottineau	16107921	Yes	Hess Corporation	Valve	42	42	0	42	0	0	0	""
o	20081121102732	2008-11-20	Divide	16009624	Yes	SM Energy	Stuffing Box	42	42	0	42	0	0	0	""
o	20081120093517	2008-11-20	Bottineau	16107907	Yes	Hess Corporation	Valve	42	42	0	0	42	0	0	""
